"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
236290,"Core","Serializers","akkzilla","RESOLVED","FIXED","html serializer ignores wrap setting","2009-04-25 14:44:24"
249515,"Documentation","Help Viewer","akkzilla","RESOLVED","FIXED","http://www.mozilla.org/unix/remote.html need to be updated for new -remote syntax","2006-03-12 17:41:28"
993584,"Cloud Services","cloudSync","akligman","RESOLVED","FIXED","Initial landing for CloudSync","2015-05-26 05:35:06"
1045046,"Cloud Services","cloudSync","akligman","RESOLVED","FIXED","Handle manual sync event and broadcast to registered cloudsync adapters","2014-10-14 18:36:02"
1052009,"Cloud Services","cloudSync","akligman","RESOLVED","FIXED","Enable CloudSync in Nightly","2014-10-23 16:35:18"
1069410,"Cloud Services","cloudSync","akligman","RESOLVED","FIXED","CloudSync should not be using setItemIndex","2015-12-24 05:53:30"
1074640,"Cloud Services","cloudSync","akligman","RESOLVED","FIXED","More tests for bookmarks","2014-10-03 06:59:17"
286355,"Toolkit","Startup and Profile System","aklotz","RESOLVED","FIXED","Need win32 implementation of nsIProfileUnlocker","2015-11-23 10:44:28"
644744,"Testing","Talos","aklotz","RESOLVED","FIXED","Whitelist io that must happen before UI is shown, warn on everything else","2013-08-28 13:12:51"
719967,"Testing","Talos","aklotz","RESOLVED","FIXED","Add ThreadId to xperf talos output","2015-11-23 10:35:12"
744836,"Core","XPCOM","aklotz","RESOLVED","FIXED","crash @ RtlEnterCriticalSection | PR_Lock | nsThread::Dispatch | nsTimerImpl::PostTimerEvent","2013-08-20 06:49:18"
772552,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","add telemetry for number of saved pings loaded at startup","2012-10-30 08:29:45"
805591,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Add UI to be shown when plugin is unresponsive","2017-11-27 16:42:18"
810101,"Toolkit","Safe Browsing","aklotz","RESOLVED","FIXED","loading the two safebrowsing files is not as fast as it could be","2014-05-27 12:25:31"
810151,"Core","Networking: JAR","aklotz","RESOLVED","FIXED","Use readahead for ordered jar files such as omni.ja. Should be ~10% startup speedup","2013-10-28 09:36:04"
810454,"Core","Networking: Cookies","aklotz","RESOLVED","FIXED","Use fadvise() to speed up cookie db load","2013-04-04 05:50:39"
815418,"Toolkit","Startup and Profile System","aklotz","RESOLVED","FIXED","telemetry on what proportion of attempted firefox startups result in 'firefox is running and not responding'","2013-02-01 13:22:26"
818307,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Add flag to chromehang when user selects ""Continue"" in Plugin Hang UI","2014-10-23 10:47:24"
826851,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Unit tests for Plugin Hang UI","2014-04-19 18:32:04"
827416,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","Add storage device info to Telemetry system info","2013-12-20 13:31:14"
839236,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Plugin Hang UI: Missing nsRefPtr in PluginModuleParent::GetPluginName","2013-02-12 08:20:11"
845907,"Core","XPCOM","aklotz","RESOLVED","FIXED","Generic readahead functions","2013-08-30 21:38:04"
852117,"Firefox","General","aklotz","RESOLVED","FIXED","Tag nested eventloops so they show up in crashstats","2014-02-21 08:59:55"
857830,"Core","Spelling checker","aklotz","RESOLVED","FIXED","Consider reading ahead the spellchecker dictionary","2013-08-08 02:29:48"
867757,"Core","Gecko Profiler","aklotz","RESOLVED","FIXED","Provide a way to insert arbitrary data in a profile","2014-02-19 13:27:51"
867762,"Core","Gecko Profiler","aklotz","RESOLVED","FIXED","Interpose NSPR and SQLLite mainthread I/O","2013-06-19 15:36:43"
880435,"Core","General","aklotz","RESOLVED","FIXED","readahead is implemented suboptimally on linux","2014-02-21 16:13:16"
899782,"Core","Gecko Profiler","aklotz","RESOLVED","FIXED","Add PseudoStack entries back into Windows current-thread backtraces","2013-10-15 20:18:21"
902587,"Core","General","aklotz","RESOLVED","FIXED","Report main-thread IO to Telemetry","2017-01-11 10:53:27"
913653,"Core","General","aklotz","RESOLVED","FIXED","IOInterposer should not call observers while holding mutex","2014-04-23 06:36:02"
921330,"Core","Gecko Profiler","aklotz","RESOLVED","FIXED","Mac sync unwind not working","2013-10-22 16:04:37"
929763,"Core","Gecko Profiler","aklotz","RESOLVED","FIXED","Enabling profiler add-on on local builds causes a crash","2013-10-23 05:51:24"
935482,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","Make it possible to extract main thread IO data","2015-01-28 06:25:55"
937306,"Core","Widget: Win32","aklotz","RESOLVED","FIXED","Properly fix our WaitMessage use","2014-11-26 09:57:31"
944529,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","Expand HDD system info telemetry","2013-12-20 13:39:09"
945874,"Toolkit","Startup and Profile System","aklotz","RESOLVED","FIXED","InvalidateCaches entry not written correctly to compatibility.ini","2013-12-20 13:40:00"
966113,"Testing","Talos","aklotz","RESOLVED","FIXED","Update xperf whitelist with revised ICU version","2014-01-31 10:16:16"
966347,"Testing","Talos","aklotz","RESOLVED","FIXED","Update talos to include xperf whitelist revisions for ICU","2014-01-31 18:19:31"
970412,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","Add path to fileIOReports","2017-06-22 11:05:51"
972577,"Core","General","aklotz","RESOLVED","FIXED","Consolidate IOInterposer code","2014-03-15 05:52:38"
973353,"Core","General","aklotz","RESOLVED","FIXED","Deadlock when crashing inside IO interposer","2014-04-02 08:35:10"
973899,"Core","General","aklotz","RESOLVED","FIXED","Crash under ProfilerIOInterposeObserver::Observe due to using a temporary string","2014-02-18 12:23:16"
976000,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","Collect file IO statistics after startup and before shutdown.","2014-03-19 08:22:58"
976924,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Intermittent test_bug852315.html | OnDestroy callback ran and did not crash","2015-06-17 19:16:35"
977446,"Core","Gecko Profiler","aklotz","RESOLVED","FIXED","Erroneous assertion in release_sync_buffer","2014-05-12 04:37:57"
978177,"Core","General","aklotz","RESOLVED","FIXED","ASSERTION: nsTDependentString must wrap only null-terminated strings, in InterposeNtCreateFile() (via VideoCaptureDS::SetCameraOutput() / CreatePin())","2015-08-30 12:00:59"
986758,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","TelemetryImpl::SizeOfIncludingThis should lock its mutexes","2014-03-25 07:08:49"
998795,"Core","General","aklotz","RESOLVED","FIXED","Smarter initialization of MainThreadIOLogger","2014-04-25 04:22:49"
998863,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Asynchronous Initialization of Out-of-process Plugins","2017-03-31 15:16:09"
1005748,"Core","General","aklotz","RESOLVED","FIXED","Debug spam from NtPathToDosPath on UNC paths","2014-05-13 03:26:27"
1006765,"Core","Widget: Win32","aklotz","RESOLVED","FIXED","Dialogs shown while Windows lock screen is up don't paint correctly","2016-08-12 12:32:30"
1021187,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","Small intentional leaks in IOInterposer::Register","2014-06-11 18:20:57"
1026100,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","profileHDDModel & profileHDDRevision Telemetry fields are missing","2014-07-01 05:02:59"
1043530,"Release Engineering","Loan Requests","aklotz","RESOLVED","FIXED","Loan an ami-6a395a5a instance to Aaron Klotz","2014-10-02 13:35:34"
1045178,"Core","Plug-ins","aklotz","RESOLVED","FIXED","NPObject leak in PluginScriptableObjectChild::ResurrectProxyObject","2014-07-29 17:08:52"
1046942,"Toolkit","Startup and Profile System","aklotz","RESOLVED","FIXED","ScopedXPCOMStartup incompatible with profile unlocking","2014-08-21 05:36:12"
1054813,"Core","Networking: JAR","aklotz","RESOLVED","FIXED","Intermittent test_timeoutTracing.html | application crashed [@ PL_DHashTableEnumerate(PLDHashTable*, PLDHashOperator (*)(PLDHashTable*, PLDHashEntryHdr*, unsigned int, void*), void*)] after ""Assertion failure: !didRemove || aTable->recursionLevel == 1""","2014-08-20 16:02:52"
1057466,"Toolkit","Startup and Profile System","aklotz","RESOLVED","FIXED","ProfileUnlockerWin should be robust against target process that terminates during unlock attempt","2014-08-26 17:53:50"
1057870,"Toolkit","General","aklotz","RESOLVED","FIXED","crash in @0x0 | _MD_MemMap | PR_MemMap | nsZipHandle::Init(nsIFile*, bool, nsZipHandle**, PRFileDesc**)","2014-08-29 00:26:12"
1070042,"Firefox Build System","General","aklotz","RESOLVED","FIXED","mach crashtest --debugger fails when debugger path contains unusual characters","2018-03-02 12:12:20"
1070755,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Telemetry for main thread blockage due to plugin initialization","2015-01-05 10:47:04"
1072752,"Core","IPC","aklotz","RESOLVED","FIXED","IPC message pump for windows should use WinUtils::WaitForMessage","2014-09-29 11:50:02"
1090389,"Core","XPCOM","aklotz","RESOLVED","FIXED","fix mainthread IO logging code to expand user path when logging events","2014-11-14 14:52:55"
1102297,"Core","Widget: Win32","aklotz","RESOLVED","FIXED","Investigate whether we can get country data from Windows APIs","2015-02-17 12:22:38"
1112827,"Core","IPC","aklotz","RESOLVED","FIXED","Cannot use base::ProcessId as a type in IPDL declarations","2014-12-29 15:28:09"
1115437,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Update tests to handle asynchronous plugin initialization","2015-02-22 10:09:52"
1115438,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Toolhelp32 snapshot janking plugin module init","2015-03-09 08:26:49"
1116806,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Let Asynchronous Plugin Initialization ride the train","2015-12-03 01:40:04"
1116827,"Core","IPC","aklotz","RESOLVED","FIXED","Intermittent 540114-1.html | application crashed [@ mozilla::ipc::MessageChannel::CanSend() const]","2015-01-05 10:02:56"
1117244,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Fix async plugin init to probably handle urgent-priority bridging messages in e10s","2015-01-20 13:15:29"
1117398,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Spotify Web Player crashes with Async Init enabled","2015-02-20 09:47:58"
1118031,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Windows PluginModuleParent leaks its toolhelp32 snapshot","2015-01-06 12:48:42"
1119060,"Core","Plug-ins","aklotz","RESOLVED","FIXED","PluginProcessParent's pointer to its LaunchRunnable must remain non-null until the runnable has executed","2015-01-09 05:15:06"
1119565,"Core","Plug-ins","aklotz","RESOLVED","FIXED","crash in nsPluginStreamListenerPeer::SetupPluginCacheFile(nsIChannel*)","2016-03-29 02:44:37"
1121162,"Core","Plug-ins","aklotz","RESOLVED","FIXED","leakchecks become permaorange when async plugin init is turned on","2015-02-02 10:40:36"
1122602,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","Exception when accessing nsITelemetry.chromeHangs in assemblePayloadWithMeasurements during shutdown","2015-01-28 05:22:57"
1123916,"Core","Plug-ins","aklotz","RESOLVED","FIXED","[e10s] Flash plugin does not draw with dom.ipc.plugins.asyncInit = true","2015-04-20 06:17:26"
1127888,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Wedged content process with async plugin init","2015-02-22 10:09:49"
1128768,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Add type of swf file to flash hang annotations","2015-03-10 06:01:08"
1131847,"Release Engineering","Loan Requests","aklotz","RESOLVED","FIXED","Load linux test slave to Aaron Klotz","2015-02-24 10:21:51"
1132305,"Core","Widget: Cocoa","aklotz","RESOLVED","FIXED","BHR does not report Flash Hangs on MacOS","2015-02-12 14:58:07"
1135491,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Intermittent browser_pluginnotification.js | uncaught exception - Error: Permission denied to access property ""pluginFoundWindow"" at :0","2015-03-18 09:54:17"
1136930,"Core","Plug-ins","aklotz","RESOLVED","FIXED","crash in mozilla::plugins::PluginAsyncSurrogate::DestroyAsyncStream(_NPStream*)","2015-04-20 06:09:45"
1140683,"Core","Plug-ins","aklotz","RESOLVED","FIXED","crash in mozilla::plugins::PluginModuleParent::RecvNP_InitializeResult(short const&)","2015-03-13 06:05:47"
1141081,"Core","Plug-ins","aklotz","RESOLVED","FIXED","crash in AsyncPaintWaitEvent::AsyncPaintWaitEvent(nsIContent*, bool), often with 0x5a5a5a5e address","2015-10-16 11:50:12"
1145782,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Plugin crash reports should be annotated with state of dom.ipc.plugins.asyncInit","2015-04-16 21:40:50"
1149358,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Asynchronous Plugin Init crashes due to invalid NPStreams","2015-04-17 10:11:37"
1150684,"Core","XPCOM","aklotz","RESOLVED","FIXED","IOInterposer.h doesn't need to include XPCOM.h","2015-04-03 07:40:52"
1151804,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Candy Crush Saga doesn't load with dom.ipc.plugins.asyncInit set to true","2015-06-03 07:45:14"
1152395,"Core","Plug-ins","aklotz","RESOLVED","FIXED","crash in mozilla::ipc::MessageChannel::Call(IPC::Message*, IPC::Message*)","2015-04-10 10:06:39"
1152890,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Plugin streams missing transition to eNewStreamCalled","2015-04-13 11:33:36"
1155241,"Core","Plug-ins","aklotz","RESOLVED","FIXED","crash in nsPluginInstanceOwner::SetFrame(nsPluginFrame*)","2015-04-22 06:59:28"
1155503,"Core","Plug-ins","aklotz","RESOLVED","FIXED","crash in mozilla::plugins::PluginInstanceParent::NPP_DestroyStream(_NPStream*, short)","2015-05-01 16:11:20"
1156800,"Core","Plug-ins","aklotz","RESOLVED","FIXED","crash in hang | WaitForMultipleObjectsEx | RealMsgWaitForMultipleObjectsEx | MsgWaitForMultipleObjects | mozilla::ipc::MessageChannel::WaitForInterruptNotify() | mozilla::ipc::MessageChannel::Call(IPC::Message*, IPC::Message*)","2015-10-14 19:02:31"
1156861,"Core","Plug-ins","aklotz","RESOLVED","FIXED","crash in mozilla::plugins::PluginProcessParent::RunLaunchCompleteTask()","2016-07-02 10:44:58"
1156903,"Core","Plug-ins","aklotz","RESOLVED","FIXED","spike of crash in F21225463 with async plugin init","2015-05-14 12:59:59"
1157237,"Core","Plug-ins","aklotz","RESOLVED","FIXED","async plugin init spike on Win64 of hang in mozilla::ipc::MessageChannel::MaybeHandleError","2015-05-18 14:19:51"
1158761,"Core","Widget","aklotz","RESOLVED","FIXED","crash in nsBaseAppShell::RunSyncSectionsInternal(bool, unsigned int)","2015-06-16 12:48:12"
1159037,"Core","IPC","aklotz","RESOLVED","FIXED","Incorrect parameters passed to MessageListener::MediateInterruptRace","2015-04-28 04:50:03"
1160298,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Modify TaskFactory::NewTask to support variadic templates","2015-05-06 13:30:52"
1169457,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Firefox Crashes on sites with jQuery","2015-07-08 12:01:53"
1170231,"Core","IPC","aklotz","RESOLVED","FIXED","Interrupt race resolution may cause deadlocks","2015-10-04 06:41:19"
1170676,"Core","Plug-ins","aklotz","RESOLVED","FIXED","crash in mozilla::plugins::PluginModuleParent::StreamCast(_NPP*, _NPStream*, mozilla::plugins::PluginAsyncSurrogate**)","2015-06-12 08:15:40"
1171453,"Core","Plug-ins","aklotz","RESOLVED","FIXED","crash in mozilla::plugins::PluginAsyncSurrogate::ScriptableInvalidate mostly with secureserver.net, often with 0x5a5a5a66 address","2016-07-02 10:49:20"
1173182,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","Fennec ARM telemetry environment contains x86-specific flags","2015-06-15 11:13:41"
1184068,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Crash in mozilla::dom::CrashReporterParent::GenerateChildData due to plugin crash in NP_Shutdown","2016-07-02 10:54:04"
1185639,"Core","IPC","aklotz","RESOLVED","FIXED","Windows IPC message loop needs more frequent message pumping","2015-10-11 20:47:23"
1194600,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Many Chinese live streaming websites don't work on Firefox 40 with Asynchronous Plugin Initialization","2015-09-14 13:25:52"
1194890,"Core","mozglue","aklotz","RESOLVED","FIXED","NS_StackWalk in mozglue broke the Windows DLL blocklist","2016-03-11 13:13:37"
1196000,"Firefox","General","aklotz","RESOLVED","FIXED","Create hotfix addon to disable dom.ipc.plugins.asyncInit in Firefox 40","2015-09-07 06:34:54"
1198302,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Browser hangs when plugin returns error from NPP_NEW when Asynchronous Plugin Initialization is enabled","2015-09-03 07:42:25"
1198590,"Firefox","General","aklotz","RESOLVED","FIXED","Disable dom.ipc.plugins.asyncInit in Firefox 40.0.3","2015-09-22 10:38:49"
1201239,"Core","Plug-ins","aklotz","RESOLVED","FIXED","64-bit crash in mozilla::plugins::PluginAsyncSurrogate::NotifyAsyncInitFailed()","2015-09-09 13:10:56"
1203220,"Core","Plug-ins","aklotz","RESOLVED","FIXED","browser/base/content/test/plugins/browser_pluginCrashReportNonDeterminism.js | Test timed out","2015-09-10 07:58:28"
1209464,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Window neutering missing from MessageChannel::WaitForInterruptNotify","2016-08-18 15:26:58"
1211642,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Whitelist test plugin for async init","2015-11-06 11:07:27"
1213454,"Core","Plug-ins","aklotz","RESOLVED","FIXED","(e10s) Content process NP_GetEntryPoints is broken when async init is enabled","2015-10-23 07:43:01"
1213567,"Core","General","aklotz","RESOLVED","FIXED","crash in mozilla::widget::TSFStaticSink::EnsureInitActiveTIPKeyboard()","2016-01-08 07:41:03"
1216665,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Disable asyncInit in 42","2015-10-23 04:44:27"
1217250,"Core","IPC","aklotz","RESOLVED","FIXED","Some IPDL C++ regression tests are busted","2015-10-23 15:44:01"
1217565,"Core","Widget: Win32","aklotz","RESOLVED","FIXED","Fix widget assertion to take bug 1213567 into account","2015-10-26 02:05:21"
1218473,"Core","IPC","aklotz","RESOLVED","FIXED","Crash spike in CreateWindowEx with Firefox 42.0b9 on Optimus","2016-10-17 13:17:58"
1220010,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Permaorange in five Windows suites after merge of Gecko 43 to beta: Assertion failure: !mozilla::ipc::MessageChannel::IsPumpingMessages(), at c:/builds/moz2_slave/m-beta-w32-d-00000000000000000/build/widget/windows/nsWindow.cpp:4412","2016-01-22 08:01:21"
1233208,"Core","XPCOM","aklotz","RESOLVED","FIXED","IOInterposer is enabled in beta","2015-12-23 05:37:21"
1237463,"Core","Widget: Win32","aklotz","RESOLVED","FIXED","LSPAnnotator enhancements and bug fixes","2016-01-27 08:28:16"
1240315,"Toolkit","Startup and Profile System","aklotz","RESOLVED","FIXED","Add AppInit_DLLs to crash report annotations at startup","2016-03-04 04:30:21"
1240607,"Core","IPC","aklotz","RESOLVED","FIXED","Force CreateWindow interception to be a detour","2016-01-25 03:23:24"
1240848,"Core","General","aklotz","RESOLVED","FIXED","Add some additional instructions to x64 detours patcher","2016-10-14 03:05:24"
1240977,"Core","General","aklotz","RESOLVED","FIXED","TestDllInterceptor fails on Windows 10 x64 with ntdll functions","2016-10-31 17:12:00"
1241668,"Core","Plug-ins","aklotz","RESOLVED","FIXED","Disable async plugin init across all channels","2016-01-23 18:16:19"
1241921,"Core","General","aklotz","RESOLVED","FIXED","crash in nvd3d9wrapx.dll@*","2016-10-19 08:06:31"
1245575,"Toolkit","Telemetry","aklotz","RESOLVED","FIXED","Clean up plugin startup histograms and probes","2016-03-08 16:05:21"
1249849,"Core","mozglue","aklotz","RESOLVED","FIXED","DLL blocklist is using the wrong implementations of malloc and free","2016-04-01 15:31:53"
1254373,"Core","IPC","aklotz","RESOLVED","FIXED","TestDemon fails to build on Windows","2016-03-29 14:07:54"
1256541,"Toolkit","Crash Reporting","aklotz","RESOLVED","FIXED","Exception-time crash annotations using incorrect paths when MOZ_CONTENT_SANDBOX is not defined","2016-05-04 00:51:52"
1256543,"Toolkit","Crash Reporting","aklotz","RESOLVED","FIXED","Remove heap allocation from PrepareChildExceptionTimeAnnotations","2016-03-24 08:54:48"
1256943,"Core","Plug-ins","aklotz","RESOLVED","FIXED","BLOCKED_ON_PLUGIN_MODULE_INIT_MS is always 0 with e10s chrome","2016-03-18 09:14:02"
1258009,"Core","XPCOM","aklotz","RESOLVED","FIXED","crash in shutdownhang | WaitForSingleObjectEx | WaitForSingleObject | PR_WaitCondVar | nsThread::ProcessNextEvent | NS_ProcessNextEvent | nsThread::Shutdown","2016-07-19 09:30:56"
1258844,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Exploratory work: COM RPC to sandboxed process","2016-03-31 09:02:30"
1261107,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Add ability to marshal a COM object and transfer its serialized proxy across IPDL","2016-07-28 08:47:57"
1263224,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Hand off a11y requests from RPC thread to main thread","2017-07-31 04:10:57"
1268151,"Core","IPC","aklotz","RESOLVED","FIXED","Circular includes in IPDL headers leading to odd behavior","2016-07-17 00:42:58"
1268544,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Refactor a11y IPC to allow for remoting COM objects","2016-09-06 10:09:29"
1272146,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Thunk for IAccessible property accesses that pass non-self child IDs","2016-09-06 10:09:56"
1273635,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Mitigate potential a11y deadlocks due to COM calls originating from chrome process","2016-09-12 06:41:48"
1275731,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Add ia2marshal.dll to installer","2016-08-30 08:40:39"
1277075,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Disable COM's catch-all exception handler","2017-01-11 19:17:58"
1284314,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Investigate stability of tear-off interfaces with remote COM objects","2016-09-29 10:32:19"
1285356,"Core","Security: Process Sandboxing","aklotz","RESOLVED","FIXED","Windows DLL blocklist is broken due to sandboxing","2016-08-29 10:42:11"
1286986,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Enable process-local registration of COM proxies at runtime","2016-07-28 08:48:22"
1287002,"Core","IPC","aklotz","RESOLVED","FIXED","Glue for COM IPC","2016-07-19 07:26:42"
1287875,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Logging for intercepted COM traffic","2016-07-30 12:53:04"
1288199,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Modify ia2marshal.dll to expose additional type information","2016-08-05 03:32:01"
1288841,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Add typelib information for IServiceProvider and IEnumVARIANT","2016-11-23 01:57:39"
1288843,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Modify OuterDocAccessible so that ChildCount() and ChildAt(0) resolve RemoteChildDoc()","2016-08-19 06:59:58"
1292452,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Windows a11y+e10s IA2 Support is Incomplete","2016-08-22 10:00:36"
1293486,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","mscom interceptor needs to handle IDispatch","2016-08-18 15:14:11"
1293847,"Release Engineering","Loan Requests","aklotz","RESOLVED","FIXED","Please loan Aaron Klotz a Windows 8 x64 test instance","2016-08-18 00:45:30"
1294903,"Core","Widget: Win32","aklotz","RESOLVED","FIXED","Regression in Firefox 50: crashes in COIDTable::ThreadCleanup with reasons EXCEPTION_{ACCESS_VIOLATION_{EXEC,READ,WRITE},PRIV_INSTRUCTION,ILLEGAL_INSTRUCTION}","2016-11-29 07:31:14"
1295776,"Testing","Marionette","aklotz","RESOLVED","FIXED","Temporarily disable test_accessibility.py on Windows e10s","2016-08-19 07:02:21"
1296033,"Testing","Marionette","aklotz","RESOLVED","FIXED","Re-enable test_accessibility.py and test_about_pages.py on Windows e10s","2016-09-29 02:47:50"
1296333,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Minor mscom fixes","2016-08-19 07:03:52"
1297549,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Arrow keys will not read the page with a11y and e10s","2017-05-10 14:41:06"
1298412,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","clang-cl error: rvalue passed to non-const reference in CreateInterceptor","2016-08-30 07:02:05"
1300858,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Attempted reentry into chrome via Accessible::TakeFocus","2016-09-16 04:02:45"
1301167,"Core","Gecko Profiler","aklotz","RESOLVED","FIXED","Profiler needs a Wake API","2016-09-08 03:09:49"
1301184,"Core","Widget: Win32","aklotz","RESOLVED","FIXED","Correctly handle profiler and hangmonitor notifications when executing APCs","2016-09-11 23:22:57"
1301217,"Core","IPC","aklotz","RESOLVED","FIXED","Ensure mscom RegisteredProxy objects are aware of the apartment from which they were instantiated","2016-09-16 13:03:45"
1301232,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Re-enable jsat mochitests on Windows","2016-10-13 02:58:01"
1303060,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Implement COM handler to reduce RPC round-trips","2017-05-28 22:30:52"
1304449,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Rework MSAA child id generation for e10s","2017-05-11 05:08:57"
1304876,"Core","IPC","aklotz","RESOLVED","FIXED","TestDataStructures fails to build on 64-bit","2016-09-23 03:28:04"
1304883,"Core","Widget: Win32","aklotz","RESOLVED","FIXED","Reduce MainThreadInvoker latency","2016-09-28 08:03:28"
1306117,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Add ISimpleDOMNode.tlb to AccessibleMarshal.dll's resources","2016-10-06 20:07:38"
1306400,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Remove ChildIDThunk","2016-10-06 20:07:45"
1308397,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Crash in mozilla::a11y::AccessibleWrap::GetIAccessibleFor","2016-10-19 13:32:01"
1309236,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Crash in mozilla::a11y::DocAccessibleParent::RecvMsaaID","2016-11-10 07:45:05"
1310056,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Implement compatibility hack for RPC_E_CANTCALLOUT_ININPUTSYNCCALL","2018-03-27 14:31:06"
1310166,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","QueryService() with IID_ISimpleDOMNode failed with e10s","2017-04-27 07:35:06"
1310833,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Send content process MSAA ID to child in ActivateA11y","2016-11-01 09:11:03"
1310841,"Core","IPC","aklotz","RESOLVED","FIXED","Make MSCOM registration use CoGetClassObject","2016-10-26 07:57:29"
1311748,"Core","IPC","aklotz","RESOLVED","FIXED","Crash in mozilla::mscom::MainThreadHandoff::OnWalkInterface","2017-10-20 06:13:12"
1311834,"Core","IPC","aklotz","RESOLVED","FIXED","MSCOM MainThreadInvoker: Spin the background thread while waiting for main thread","2016-10-26 18:34:16"
1314016,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Crash in mozilla::dom::TabParent::RecvPDocAccessibleConstructor","2017-02-22 10:21:44"
1314707,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Eliminate SendCOMProxy from PDocAccessible protocol","2016-12-21 17:25:59"
1316109,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","ia2_api_all.idl is missing a typelib entry for IAccessible2_3","2016-11-09 07:41:17"
1316118,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","ia2_api_all.idl is missing the definitions for IAccessible2_3","2016-11-10 08:07:56"
1319640,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","[e10s a11y] Remote retrieval of native accessibles for windowed plugins","2016-12-21 06:57:20"
1320192,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","[a11y] Flash player crashes on 51.0b2 32bitwith e10s when  Windows10 Narrator is activated","2017-03-08 00:01:32"
